"","Sex","ag","n_draw","prob_symptoms_str"
"5322","Female","<2",444,0.0552382070634098
"5323","Male","15-24",444,0.165714621190229
"5324","Male","2-14",444,0.11047641412682
"5325","Male","25-34",444,0.220952828253639
"5326","Male","35-49",444,0.276191035317049
"5327","Male","50+",444,0.331429242380459
"5328","Male","<2",444,0.0552382070634098
"5329","Female","15-24",445,0.256529631411722
"5330","Female","2-14",445,0.171019754274481
"5331","Female","25-34",445,0.342039508548963
"5332","Female","35-49",445,0.427549385686203
"5333","Female","50+",445,0.513059262823444
"5334","Female","<2",445,0.0855098771372407
"5335","Male","15-24",445,0.256529631411722
"5336","Male","2-14",445,0.171019754274481
"5337","Male","25-34",445,0.342039508548963
"5338","Male","35-49",445,0.427549385686203
"5339","Male","50+",445,0.513059262823444
"5340","Male","<2",445,0.0855098771372407
"5341","Female","15-24",446,0.220342120259961
"5342","Female","2-14",446,0.146894746839974
"5343","Female","25-34",446,0.293789493679948
"5344","Female","35-49",446,0.367236867099935
"5345","Female","50+",446,0.440684240519921
"5346","Female","<2",446,0.0734473734199869
"5347","Male","15-24",446,0.220342120259961
"5348","Male","2-14",446,0.146894746839974
"5349","Male","25-34",446,0.293789493679948
"5350","Male","35-49",446,0.367236867099935
"5351","Male","50+",446,0.440684240519921
"5352","Male","<2",446,0.0734473734199869
"5353","Female","15-24",447,0.222360154051288
"5354","Female","2-14",447,0.148240102700858
"5355","Female","25-34",447,0.296480205401717
"5356","Female","35-49",447,0.370600256752146
"5357","Female","50+",447,0.444720308102575
"5358","Female","<2",447,0.0741200513504292
"5359","Male","15-24",447,0.222360154051288
"5360","Male","2-14",447,0.148240102700858
"5361","Male","25-34",447,0.296480205401717
"5362","Male","35-49",447,0.370600256752146
"5363","Male","50+",447,0.444720308102575
"5364","Male","<2",447,0.0741200513504292
"5365","Female","15-24",448,0.190762353604223
"5366","Female","2-14",448,0.127174902402815
"5367","Female","25-34",448,0.254349804805631
"5368","Female","35-49",448,0.317937256007038
"5369","Female","50+",448,0.381524707208446
"5370","Female","<2",448,0.0635874512014076
"5371","Male","15-24",448,0.190762353604223
"5372","Male","2-14",448,0.127174902402815
"5373","Male","25-34",448,0.254349804805631
"5374","Male","35-49",448,0.317937256007038
"5375","Male","50+",448,0.381524707208446
"5376","Male","<2",448,0.0635874512014076
"5377","Female","15-24",449,0.162089994361113
"5378","Female","2-14",449,0.108059996240742
"5379","Female","25-34",449,0.216119992481483
"5380","Female","35-49",449,0.270149990601854
"5381","Female","50+",449,0.324179988722225
"5382","Female","<2",449,0.0540299981203708
"5383","Male","15-24",449,0.162089994361113
"5384","Male","2-14",449,0.108059996240742
"5385","Male","25-34",449,0.216119992481483
"5386","Male","35-49",449,0.270149990601854
"5387","Male","50+",449,0.324179988722225
"5388","Male","<2",449,0.0540299981203708
"5389","Female","15-24",450,0.291293410744214
"5390","Female","2-14",450,0.19419560716281
"5391","Female","25-34",450,0.388391214325619
"5392","Female","35-49",450,0.485489017907024
"5393","Female","50+",450,0.582586821488429
"5394","Female","<2",450,0.0970978035814048
"5395","Male","15-24",450,0.291293410744214
"5396","Male","2-14",450,0.19419560716281
"5397","Male","25-34",450,0.388391214325619
"5398","Male","35-49",450,0.485489017907024
"5399","Male","50+",450,0.582586821488429
"5400","Male","<2",450,0.0970978035814048
"5401","Female","15-24",451,0.202044326023414
"5402","Female","2-14",451,0.134696217348943
"5403","Female","25-34",451,0.269392434697886
"5404","Female","35-49",451,0.336740543372357
"5405","Female","50+",451,0.404088652046829
"5406","Female","<2",451,0.0673481086744714
"5407","Male","15-24",451,0.202044326023414
"5408","Male","2-14",451,0.134696217348943
"5409","Male","25-34",451,0.269392434697886
"5410","Male","35-49",451,0.336740543372357
"5411","Male","50+",451,0.404088652046829
"5412","Male","<2",451,0.0673481086744714
"5413","Female","15-24",452,0.196667487838279
"5414","Female","2-14",452,0.131111658558853
"5415","Female","25-34",452,0.262223317117706
"5416","Female","35-49",452,0.327779146397132
"5417","Female","50+",452,0.393334975676559
"5418","Female","<2",452,0.0655558292794265
"5419","Male","15-24",452,0.196667487838279
"5420","Male","2-14",452,0.131111658558853
"5421","Male","25-34",452,0.262223317117706
"5422","Male","35-49",452,0.327779146397132
"5423","Male","50+",452,0.393334975676559
"5424","Male","<2",452,0.0655558292794265
"5425","Female","15-24",453,0.212144966309643
"5426","Female","2-14",453,0.141429977539762
"5427","Female","25-34",453,0.282859955079524
"5428","Female","35-49",453,0.353574943849405
"5429","Female","50+",453,0.424289932619286
"5430","Female","<2",453,0.070714988769881
"5431","Male","15-24",453,0.212144966309643
"5432","Male","2-14",453,0.141429977539762
"5433","Male","25-34",453,0.282859955079524
"5434","Male","35-49",453,0.353574943849405
"5435","Male","50+",453,0.424289932619286
"5436","Male","<2",453,0.070714988769881
"5437","Female","15-24",454,0.333656532339123
"5438","Female","2-14",454,0.222437688226082
"5439","Female","25-34",454,0.444875376452164
"5440","Female","35-49",454,0.556094220565205
"5441","Female","50+",454,0.667313064678246
"5442","Female","<2",454,0.111218844113041
"5443","Male","15-24",454,0.333656532339123
"5444","Male","2-14",454,0.222437688226082
"5445","Male","25-34",454,0.444875376452164
"5446","Male","35-49",454,0.556094220565205
"5447","Male","50+",454,0.667313064678246
"5448","Male","<2",454,0.111218844113041
"5449","Female","15-24",455,0.29625806577608
"5450","Female","2-14",455,0.197505377184054
"5451","Female","25-34",455,0.395010754368107
"5452","Female","35-49",455,0.493763442960134
"5453","Female","50+",455,0.592516131552161
"5454","Female","<2",455,0.0987526885920268
"5455","Male","15-24",455,0.29625806577608
"5456","Male","2-14",455,0.197505377184054
"5457","Male","25-34",455,0.395010754368107
"5458","Male","35-49",455,0.493763442960134
"5459","Male","50+",455,0.592516131552161
"5460","Male","<2",455,0.0987526885920268
"5461","Female","15-24",456,0.244188316405255
"5462","Female","2-14",456,0.162792210936837
"5463","Female","25-34",456,0.325584421873674
"5464","Female","35-49",456,0.406980527342092
"5465","Female","50+",456,0.488376632810511
"5466","Female","<2",456,0.0813961054684185
"5467","Male","15-24",456,0.244188316405255
"5468","Male","2-14",456,0.162792210936837
"5469","Male","25-34",456,0.325584421873674
"5470","Male","35-49",456,0.406980527342092
"5471","Male","50+",456,0.488376632810511
"5472","Male","<2",456,0.0813961054684185
"5473","Female","15-24",457,0.347610324578432
"5474","Female","2-14",457,0.231740216385621
"5475","Female","25-34",457,0.463480432771242
"5476","Female","35-49",457,0.579350540964053
"5477","Female","50+",457,0.695220649156863
"5478","Female","<2",457,0.115870108192811
"5479","Male","15-24",457,0.347610324578432
"5480","Male","2-14",457,0.231740216385621
"5481","Male","25-34",457,0.463480432771242
"5482","Male","35-49",457,0.579350540964053
"5483","Male","50+",457,0.695220649156863
"5484","Male","<2",457,0.115870108192811
"5485","Female","15-24",458,0.160538487006669
"5486","Female","2-14",458,0.107025658004446
"5487","Female","25-34",458,0.214051316008892
"5488","Female","35-49",458,0.267564145011115
"5489","Female","50+",458,0.321076974013338
"5490","Female","<2",458,0.0535128290022231
"5491","Male","15-24",458,0.160538487006669
"5492","Male","2-14",458,0.107025658004446
"5493","Male","25-34",458,0.214051316008892
"5494","Male","35-49",458,0.267564145011115
"5495","Male","50+",458,0.321076974013338
"5496","Male","<2",458,0.0535128290022231
"5497","Female","15-24",459,0.202840657499917
"5498","Female","2-14",459,0.135227104999945
"5499","Female","25-34",459,0.270454209999889
"5500","Female","35-49",459,0.338067762499862
"5501","Female","50+",459,0.405681314999834
"5502","Female","<2",459,0.0676135524999723
"5503","Male","15-24",459,0.202840657499917
"5504","Male","2-14",459,0.135227104999945
"5505","Male","25-34",459,0.270454209999889
"5506","Male","35-49",459,0.338067762499862
"5507","Male","50+",459,0.405681314999834
"5508","Male","<2",459,0.0676135524999723
"5509","Female","15-24",460,0.20391473182055
"5510","Female","2-14",460,0.135943154547034
"5511","Female","25-34",460,0.271886309094067
"5512","Female","35-49",460,0.339857886367584
"5513","Female","50+",460,0.407829463641101
"5514","Female","<2",460,0.0679715772735168
"5515","Male","15-24",460,0.20391473182055
"5516","Male","2-14",460,0.135943154547034
"5517","Male","25-34",460,0.271886309094067
"5518","Male","35-49",460,0.339857886367584
"5519","Male","50+",460,0.407829463641101
"5520","Male","<2",460,0.0679715772735168
"5521","Female","15-24",461,0.310763241174706
"5522","Female","2-14",461,0.207175494116471
"5523","Female","25-34",461,0.414350988232942
"5524","Female","35-49",461,0.517938735291177
"5525","Female","50+",461,0.621526482349413
"5526","Female","<2",461,0.103587747058235
"5527","Male","15-24",461,0.310763241174706
"5528","Male","2-14",461,0.207175494116471
"5529","Male","25-34",461,0.414350988232942
"5530","Male","35-49",461,0.517938735291177
"5531","Male","50+",461,0.621526482349413
"5532","Male","<2",461,0.103587747058235
"5533","Female","15-24",462,0.234712470197792
"5534","Female","2-14",462,0.156474980131861
"5535","Female","25-34",462,0.312949960263723
"5536","Female","35-49",462,0.391187450329654
"5537","Female","50+",462,0.469424940395584
"5538","Female","<2",462,0.0782374900659307
"5539","Male","15-24",462,0.234712470197792
"5540","Male","2-14",462,0.156474980131861
"5541","Male","25-34",462,0.312949960263723
"5542","Male","35-49",462,0.391187450329654
"5543","Male","50+",462,0.469424940395584
"5544","Male","<2",462,0.0782374900659307
"5545","Female","15-24",463,0.215827455734438
"5546","Female","2-14",463,0.143884970489625
"5547","Female","25-34",463,0.287769940979251
"5548","Female","35-49",463,0.359712426224063
"5549","Female","50+",463,0.431654911468876
"5550","Female","<2",463,0.0719424852448127
"5551","Male","15-24",463,0.215827455734438
"5552","Male","2-14",463,0.143884970489625
"5553","Male","25-34",463,0.287769940979251
"5554","Male","35-49",463,0.359712426224063
"5555","Male","50+",463,0.431654911468876
"5556","Male","<2",463,0.0719424852448127
"5557","Female","15-24",464,0.229086205885266
"5558","Female","2-14",464,0.152724137256844
"5559","Female","25-34",464,0.305448274513688
"5560","Female","35-49",464,0.381810343142109
"5561","Female","50+",464,0.458172411770531
"5562","Female","<2",464,0.0763620686284219
"5563","Male","15-24",464,0.229086205885266
"5564","Male","2-14",464,0.152724137256844
"5565","Male","25-34",464,0.305448274513688
"5566","Male","35-49",464,0.381810343142109
"5567","Male","50+",464,0.458172411770531
"5568","Male","<2",464,0.0763620686284219
"5569","Female","15-24",465,0.200678629072266
"5570","Female","2-14",465,0.133785752714844
"5571","Female","25-34",465,0.267571505429688
"5572","Female","35-49",465,0.334464381787111
"5573","Female","50+",465,0.401357258144533
"5574","Female","<2",465,0.0668928763574221
"5575","Male","15-24",465,0.200678629072266
"5576","Male","2-14",465,0.133785752714844
"5577","Male","25-34",465,0.267571505429688
"5578","Male","35-49",465,0.334464381787111
"5579","Male","50+",465,0.401357258144533
"5580","Male","<2",465,0.0668928763574221
"5581","Female","15-24",466,0.179738281262977
"5582","Female","2-14",466,0.119825520841984
"5583","Female","25-34",466,0.239651041683969
"5584","Female","35-49",466,0.299563802104961
"5585","Female","50+",466,0.359476562525953
"5586","Female","<2",466,0.0599127604209922
"5587","Male","15-24",466,0.179738281262977
"5588","Male","2-14",466,0.119825520841984
"5589","Male","25-34",466,0.239651041683969
"5590","Male","35-49",466,0.299563802104961
"5591","Male","50+",466,0.359476562525953
"5592","Male","<2",466,0.0599127604209922
"5593","Female","15-24",467,0.203496265093073
"5594","Female","2-14",467,0.135664176728715
"5595","Female","25-34",467,0.271328353457431
"5596","Female","35-49",467,0.339160441821788
"5597","Female","50+",467,0.406992530186146
"5598","Female","<2",467,0.0678320883643577
"5599","Male","15-24",467,0.203496265093073
"5600","Male","2-14",467,0.135664176728715
"5601","Male","25-34",467,0.271328353457431
"5602","Male","35-49",467,0.339160441821788
"5603","Male","50+",467,0.406992530186146
"5604","Male","<2",467,0.0678320883643577
"5605","Female","15-24",468,0.145953093109922
"5606","Female","2-14",468,0.0973020620732811
"5607","Female","25-34",468,0.194604124146562
"5608","Female","35-49",468,0.243255155183203
"5609","Female","50+",468,0.291906186219843
"5610","Female","<2",468,0.0486510310366405
"5611","Male","15-24",468,0.145953093109922
"5612","Male","2-14",468,0.0973020620732811
"5613","Male","25-34",468,0.194604124146562
"5614","Male","35-49",468,0.243255155183203
"5615","Male","50+",468,0.291906186219843
"5616","Male","<2",468,0.0486510310366405
"5617","Female","15-24",469,0.358355908183326
"5618","Female","2-14",469,0.238903938788884
"5619","Female","25-34",469,0.477807877577768
"5620","Female","35-49",469,0.597259846972211
"5621","Female","50+",469,0.716711816366653
"5622","Female","<2",469,0.119451969394442
"5623","Male","15-24",469,0.358355908183326
"5624","Male","2-14",469,0.238903938788884
"5625","Male","25-34",469,0.477807877577768
"5626","Male","35-49",469,0.597259846972211
"5627","Male","50+",469,0.716711816366653
"5628","Male","<2",469,0.119451969394442
"5629","Female","15-24",470,0.206299544849938
"5630","Female","2-14",470,0.137533029899959
"5631","Female","25-34",470,0.275066059799917
"5632","Female","35-49",470,0.343832574749897
"5633","Female","50+",470,0.412599089699876
"5634","Female","<2",470,0.0687665149499793
"5635","Male","15-24",470,0.206299544849938
"5636","Male","2-14",470,0.137533029899959
"5637","Male","25-34",470,0.275066059799917
"5638","Male","35-49",470,0.343832574749897
"5639","Male","50+",470,0.412599089699876
"5640","Male","<2",470,0.0687665149499793
"5641","Female","15-24",471,0.229642189239941
"5642","Female","2-14",471,0.153094792826627
"5643","Female","25-34",471,0.306189585653255
"5644","Female","35-49",471,0.382736982066568
"5645","Female","50+",471,0.459284378479882
"5646","Female","<2",471,0.0765473964133137
"5647","Male","15-24",471,0.229642189239941
"5648","Male","2-14",471,0.153094792826627
